Source,Date,Title,URL,Keywords,Text
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/mtp-daily/watch/trump-coronavirus-task-force-briefing-one-million-tests-have-been-conducted-81393733866,"['conducted', 'coronavirus', 'governors', 'cuomo', 'force', 'million', 'briefing', 'tests', 'task', 'charge', 'trump']",Cuomo: Governors are in charge because Trump put them in charge
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/quarantined-miami-mayor-on-decision-to-hold-florida-primary-amid-coronavirus-80888389825,"['coronavirus', 'decision', 'miami', 'pandemic', 'hold', 'quarantined', 'florida', 'amid', 'mayor', 'tested', 'suarez', 'primary', 'talks', 'states', 'primaries', 'positive']","Miami mayor Francis Suarez, who has tested positive for coronavirus, talks about his state's decision to hold primaries during the coronavirus pandemic."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/stephanie-ruhle/watch/restaurant-industry-reeling-from-coronavirus-80967237571,"['coronavirus', 'ruhle', 'ross', 'weighing', 'reeling', 'stimulus', 'restaurant', 'struggling', 'white', 'sorkin', 'small', 'stephanie', 'industry']","Despite the massive stimulus package the White House is pitching that would help small businesses and individuals, the restaurant industry among several others are really struggling. Stephanie Ruhle breaks it down. Weighing in: Danny Meyer, Andrew Ross Sorkin, and Karen Mills."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/new-data-on-coronavirus-vaccination-80666693884,"['coronavirus', 'velshi', 'process', 'united', 'lack', 'vaccination', 'data', 'tests', 'states', 'finding', 'discusses', 'vaccine', 'msnbcs']",MSNBC’s Ali Velshi discusses the lack of coronavirus tests in the United States and where the process is with finding a vaccine to combat COVID-19.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/the-beat-with-ari/watch/secrets-to-combating-coronavirus-stress-81401925515,"['right', 'coronavirus', 'tony', 'project', 'rimoin', 'stress', 'schwartz', 'pandemic', 'combating', 'ucla', 'specific', 'secrets', 'msnbcs']","Many are grappling with additional stress and anxiety during the coronavirus pandemic. UCLA Dr. Anne Rimoin and Energy Project CEO Tony Schwartz discuss how to cope, including specific actions people can take at home right now, in this interview with MSNBC’s Ari Melber."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/deadline-white-house/watch/trump-s-revisionist-history-on-coronavirus-81503301907,"['coronavirus', 'history', 'scope', 'public', 'severity', 'downplaying', 'pandemic', 'president', 'weeks', 'trumps', 'revisionist', 'levels', 'trump']","After weeks of downplaying coronavirus, President Trump levels with the public on the scope and severity of the pandemic"
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/delaying-primaries-due-to-coronavirus-80683589921,"['york', 'coronavirus', 'velshi', 'presidential', 'msnbcs', 'race', 'sirius', 'obeidallah', 'primaries', 'raines', 'times', 'delaying', 'xms']","MSNBC’s Ali Velshi discusses the effects of the coronavirus on the 2020 presidential race with Sirius XM’s Danielle Moodie-Mills, Howell Raines, former executive editor of The New York Times, and Daily Beast columnist Dean Obeidallah."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/mcconnell-says-congress-has-enormous-role-to-play-in-coronavirus-response-80914501889,"['coronavirus', 'mcconnell', 'sen', 'rky', 'vote', 'senate', 'role', 'congress', 'relief', 'enormous', 'spoke', 'response', 'play']","Sen. Mitch McConnell, R-Ky., spoke on the Senate floor about a vote on a coronavirus relief bill that has passed the House. He said that Congress had an ""enormous role to play"" in the nation's coronavirus response."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/fed-cuts-interest-rates-and-trump-is-very-happy-80691269804,"['rates', 'coronavirus', 'zero', 'plans', 'cuts', 'task', 'slashing', 'fed', 'pandemic', 'president', 'interest', 'kicks', 'happy', 'trump']",President Trump kicks off his coronavirus task force briefing commenting on breaking news that the Fed is slashing interest rates to close to zero and plans to boost assets to fight coronavirus pandemic.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/am-joy/watch/coronavirus-social-distancing-promoted-by-rob-reiner-max-brooks-81079365571,"['coronavirus', 'social', 'reiner', 'promoted', 'actor', 'distancing', 'rob', 'max', 'reid', 'joy', 'brooks', 'using']","Coronavirus social distancing is promoted by director, actor and activist Rob Reiner and actor and author Max Brooks--who also discuss using comedy to cope with coronavirus--in conversation with Joy Reid."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/trump-thanks-google-who-now-says-they-are-building-coronavirus-website-80691269746,"['coronavirus', 'thanks', 'google', 'building', 'national', 'week', 'president', 'task', 'website', 'remarks', 'substantiated', 'trump']","At his coronavirus task force briefing, President Trump thanks the people at Google who ""substantiated"" his remarks last week where he said the company was building a national coronavirus website."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/the-beat-with-ari/watch/coronavirus-cure-hear-from-top-scientist-who-spent-years-devising-cure-for-covid-19-80730181693,"['scientist', 'cure', 'secret', 'coronaviruses', 'worldrenowned', 'windowless', 'university', 'uncs', 'ucla', 'spent', 'searching', 'hear', 'working', 'team']","A team of scientists at the University of North Carolina’s preeminent research lab, have been searching for a cure for coronaviruses, working in a ""windowless air-locked laboratory in a secret location."" World-renowned coronavirus expert Ralph Baric, professor at UNC’s Department of Microbiology and Immunology, joins Ari Melber on the search for a COVID-19 cure. Anne Rimoin, epidemiologist at UCLA, also discusses the groundbreaking clinical developments in the race to fight the global pandemic."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/am-joy/watch/coronavirus-coverage-on-fox-news-deemed-false-harmful-by-experts-80689733567,"['say', 'coronavirus', 'experts', 'susceptible', 'older', 'largely', 'harmful', 'misleading', 'coverage', 'reid', 'deemed', 'fox', 'joy', 'panel', 'false']","Coronavirus coverage on Fox News is false and misleading, experts say. Joy Reid and her panel discuss the impact this could have on the largely older Fox News audience, which could therefore be more susceptible to the coronavirus."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/rachel-maddow/watch/recovering-from-coronavirus-goldman-describes-testing-ordeal-80758853942,"['coronavirus', 'symptoms', 'describes', 'maddow', 'novel', 'rachel', 'obtaining', 'majority', 'recovering', 'test', 'talks', 'testing', 'ordeal', 'inquiry', 'goldman']","Daniel Goldman, former House Impeachment Inquiry majority counsel, talks with Rachel Maddow about the difficulty he had obtaining a coronavirus test to confirm that the symptoms he he had were from the novel coronavirus."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/morning-joe/watch/dem-candidates-debate-amid-coronavirus-outbreak-80708677536,"['coronavirus', 'joe', 'sanders', 'candidates', 'virus', 'latest', 'night', 'dem', 'focused', 'debate', 'amid', 'large', 'outbreak', 'response', 'panel']","Amid the coronavirus outbreak, Joe Biden and Bernie Sanders debated Sunday night without an audience in the latest 2020 Democratic debate, which focused in large part on virus response. The panel discusses."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/morning-joe/watch/u-s-declares-state-of-emergency-over-coronavirus-80703557529,"['spread', 'coronavirus', 'emergency', 'latest', 'declares', 'state', 'reducing', 'rate', 'public', 'mika', 'leading', 'updates', 'officials', 'infection']","Mika Brzezinski has the latest updates on the spread of the coronavirus, the advice from leading public health officials on reducing infection, the infection rate in the U.S. and Europe and the chaos at airports."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/morning-joe/watch/how-coronavirus-is-complicating-the-2020-census-80796741934,"['2020', 'coronavirus', 'urban', 'joe', 'national', 'complicating', 'discuss', 'morial', 'joins', 'census', 'marc', 'league', 'morning']",Marc Morial of the National Urban League joins Morning Joe to discuss how the coronavirus is complicating the 2020 Census.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/stephanie-ruhle/watch/rural-hospitals-concerned-by-coronavirus-surge-81489989577,"['coronavirus', 'underfunded', 'ruhle', 'spreading', 'rural', 'hospitals', 'surge', 'hospital', 'richard', 'president', 'joins', 'stephanie', 'concerned', 'jefferson']",Coronavirus is spreading through America's heartland. Jefferson County Hospital President Richard Gillespie joins Stephanie Ruhle to discuss the new challenges for already under-funded hospitals.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/katy-tur/watch/retirees-returning-to-help-hospitals-treat-coronavirus-81299013659,"['york', 'coronavirus', 'vossoughian', 'hospitals', 'retirement', 'treat', 'president', 'yasmin', 'help', 'medicine', 'salerno', 'returning', 'joins', 'retirees', 'judith']",President of the New York Academy of Medicine Dr. Judith Salerno joins Yasmin Vossoughian to discuss why she is coming out of her retirement to help fight the coronavirus.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/rachel-maddow/watch/coronavirus-is-over-if-you-want-it-81124933838,"['york', 'coronavirus', 'stringent', 'spread', 'science', 'say', 'rachel', 'reporter', 'talks', 'times', 'prevent']","Donald McNeil, science and health reporter for the New York Times, talks with Rachel Maddow about the stringent measures experts say are necessary to prevent the spread of the coronavirus and end the pandemic, and whether such communal diligence is too much to ask."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/coronavirus-brings-looming-crisis-for-nations-prisons-81303621879,"['coronavirus', 'velshi', 'looming', 'nations', 'prisons', 'brings', 'crisis', 'joins', 'vance', 'msnbc', 'joyce', 'outbreaks', 'prosecutor', 'jails', 'prevent']","Former Federal Prosecutor and MSNBC Contributor, Joyce Vance, joins Ali Velshi to discuss what can be done to prevent dangerous outbreaks in our more than 6,000 prisons and jails."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/trump-signs-first-coronavirus-aid-bill-80960581560,"['coronavirus', 'sick', 'economic', 'signed', 'unemployment', 'widespread', 'bill', 'paid', 'president', 'signs', 'aid', 'testing', 'trump']","President Trump signed a $100 billion bill aimed at mitigating the economic fallout of coronavirus. It guarantees paid sick leave and free coronavirus testing, and adds funding for Medicaid, unemployment benefits and food aid. It comes amid fears of widespread economic devastation caused by COVID-19."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/morning-joe/watch/disconnect-from-scientists-trump-on-coronavirus-continues-80702533960,"['telling', 'coronavirus', 'seemingly', 'public', 'severity', 'continues', 'disconnect', 'necessary', 'push', 'officials', 'wh', 'scientists', 'stricter', 'trump', 'panel']","As public health officials and the CDC are telling Americans that stricter measures are necessary to push back against the coronavirus, the WH and some GOP members are causing confusion and seemingly downplaying the severity. The panel discusses."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/mtp-daily/watch/new-orleans-crosses-1-000-coronavirus-cases-81303109820,"['director', 'crosses', 'coronavirus', 'emergency', 'collin', 'city', 'state', 'orleans', '1000', 'preparedness', 'homeland', 'cases', 'security']","Collin Arnold, New Orleans Director of Homeland Security and Emergency Preparedness on the state of coronavirus cases in the city."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/mcconnell-advocates-for-larger-coronavirus-relief-bill-80841797582,"['coronavirus', 'mcconnell', 'sen', 'rky', 'bill', 'senate', 'needed', 'relief', 'passed', 'advocates', 'larger', 'mitch', 'response']","Sen. Mitch McConnell, R-Ky., announced that the Senate would move forward with the coronavirus relief bill the House had passed, but advocated that a larger response would be needed."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/11th-hour/watch/trump-shifts-coronavirus-response-responsibility-to-states-81405509799,"['coronavirus', 'nears', 'lead', 'toll', 'politico', 'way', 'white', 'pandemic', 'states', 'push', 'nation', 'response', 'trump', 'leaves']","Nancy Cook of POLITICO discusses the response to the coronavirus pandemic from the Trump White House as states across the nation push the federal government to do more as the U.S. death toll nears 3,000."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/weekends-with-alex-witt/watch/italy-s-coronavirus-death-toll-surpasses-10-000-81334341703,"['surpasses', 'coronavirus', 'death', 'number', 'toll', 'italys', 'reports', 'rise', 'patients', '10000', 'matt', 'msnbcs']","MSNBC's Matt Bradley reports on the rise in the death toll of Italy's coronavirus patients as the number surpasses 10,000 people."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/katy-tur/watch/congressman-speaks-out-about-coronavirus-diagnosis-80983621960,"['update', 'coronavirus', 'selfquarantine', 'speaks', 'congressman', 'reached', 'tur', 'rep', 'diagnosis', 'lawmakers', 'positive', 'officially', 'testing', 'utah']","The coronavirus has officially reached Congress with two lawmakers testing positive. One of those lawmakers, Utah Rep. Ben McAdams, joins Katy Tur with an update from self-quarantine."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/velshi-on-fact-checking-your-coronavirus-fears-80684101623,"['velshi', 'fears', 'coronavirus', 'let', 'science', 'doctors', 'comes', 'factchecking', 'listen', 'prevail', 'msnbcs']","MSNBC’s Ali Velshi on why we should let science prevail, listen to doctors, and not let our fears get the best of us when it comes to coronavirus."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/senate-votes-to-pass-coronavirus-relief-bill-80932421733,"['coronavirus', 'pass', 'sign', 'sent', 'bill', 'senate', 'president', 'relief', 'passed', 'votes', 'plan', 'trump']",The Senate has passed a coronavirus relief plan that will now be sent to President Trump to sign.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/craig-melvin/watch/restarting-life-depends-on-coronavirus-testing-81760325600,"['return', 'coronavirus', 'virus', 'physician', 'melvin', 'life', 'work', 'depends', 'roy', 'medicine', 'potentially', 'testing', 'restarting', 'msnbcs']","Internal medicine physician, Dr. Lipi Roy, joins MSNBC's Craig Melvin to explain how testing is essential to identifying those who could be potentially immune to the virus and thus, potentially able to return to work."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/morning-joe/watch/lady-gaga-announces-coronavirus-benefit-concert-81830981901,"['coronavirus', 'special', 'benefit', 'announces', 'oneandonly', 'starstudded', 'pepsicos', 'lady', 'gaga', 'world', 'rometty', 'response', 'partnering', 'concert', 'tanner']","The one-and-only Lady Gaga is partnering with the WHO and Global Citizen for the 'One World: Together At Home' star-studded, April 18 concert special for the U.N. Foundation's COVID-19 Response Fund. Gaga along with IBM's Ginny Rometty and PepsiCo's Kirk Tanner discuss."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/velshi-on-coronavirus-it-s-critical-that-we-keep-getting-the-right-info-80666693876,"['right', 'velshi', 'coronavirus', 'governors', 'cuomo', 'getting', 'critical', 'info', 'charge', 'trump']",Cuomo: Governors are in charge because Trump put them in charge
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/katy-tur/watch/connecticut-virus-cases-near-2k-with-over-30-deaths-81387589995,"['cuomo', '2k', 'governors', 'virus', 'near', 'charge', 'deaths', '30', 'connecticut', 'cases', 'trump']",Cuomo: Governors are in charge because Trump put them in charge
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/deadline-white-house/watch/trump-attacks-world-health-organization-for-coronavirus-response-81800261812,"['coronavirus', 'attacks', 'death', 'blame', 'toll', 'world', 'organization', 'shift', 'health', 'rises', 'response', 'trump']",Trump attempts to shift blame to the World Health Organization as the coronavirus death toll rises
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/mtp-daily/watch/nyc-warned-of-possible-shelter-in-place-order-as-efforts-to-fight-coronavirus-intensify-80861765587,"['coronavirus', 'intensify', 'mitigating', 'order', 'possible', 'zeke', 'impact', 'emanuel', 'shelter', 'place', 'fight', 'discusses', 'efforts', 'dr', 'warned', 'nyc']",Dr. Zeke Emanuel discusses the impact of a possible shelter in place for mitigating the coronavirus.
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/mtp-daily/watch/acting-navy-secretary-resigns-after-rebuking-captain-who-raised-coronavirus-concerns-81750597702,"['cuomo', 'coronavirus', 'governors', 'navy', 'secretary', 'resigns', 'raised', 'captain', 'rebuking', 'concerns', 'acting', 'charge', 'trump']",Cuomo: Governors are in charge because Trump put them in charge
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/mtp-daily/watch/hoboken-under-curfew-san-francisco-issues-stay-at-home-order-80726085818,"['coronavirus', 'governors', 'francisco', 'order', 'united', 'protect', 'measures', 'san', 'curfew', 'issues', 'stay', 'states', 'hoboken', 'drastic', 'residents', 'mayors']","Governors, mayors across the United States take drastic measures to protect residents against the coronavirus."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/mtp-daily/watch/mayor-u-s-is-going-through-three-pearl-harbor-attacks-at-the-same-time-81158213643,"['teaneck', 'coronavirus', 'attacks', 'state', 'going', 'jersey', 'surge', 'harbor', 'mayor', 'pearl', 'cases', 'hameeduddin', 'mohammed']","Mayor of Teaneck, New Jersey, Mohammed Hameeduddin on the surge of coronavirus cases in the state."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/mtp-daily/watch/dr-vin-gupta-we-don-t-have-enough-swabs-for-covid-19-testing-81559109622,"['coronavirus', 'essential', 'swabs', 'dont', 'vin', 'testing', 'test', 'gupta', 'covid19', 'dr']","Dr. Vin Gupta says ""we don't have enough swabs"" for essential coronavirus test."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/katy-tur/watch/indiana-doctor-on-battling-coronavirus-in-his-state-81610309751,"['cuomo', 'doctor', 'battling', 'coronavirus', 'governors', 'state', 'indiana', 'charge', 'trump']",Cuomo: Governors are in charge because Trump put them in charge
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/stephanie-ruhle/watch/mother-speaks-out-about-losing-her-daughter-to-coronavirus-after-she-helped-the-elderly-81834053969,"['shepherd', 'coronavirus', 'speaks', 'ruhle', 'palsy', 'share', 'daughter', 'working', 'mother', 'losing', 'helped', 'outbreak', 'elderly', 'stephanie', 'zenobia', 'store']","Leilani Jordan was a grocery store clerk with cerebral palsy who kept working through the coronavirus outbreak to help the elderly. She died of coronavirus in her mother's arms. Her mother, Zenobia Shepherd joins Stephanie Ruhle to share her daughter's story."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/stephanie-ruhle/watch/ri-governor-on-federal-help-to-fight-coronavirus-81142341634,"['doing', 'coronavirus', 'ruhle', 'ri', 'state', 'thinks', 'rise', 'raimondo', 'governor', 'help', 'fight', 'federal', 'stephanie', 'shes', 'rhode']","As positive cases of coronavirus in America continue to rise, Rhode Island Governor Gina Raimondo joins Stephanie Ruhle to discuss what she's doing in her state to fight coronavirus and what she thinks the federal government should be doing to help."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/am-joy/watch/coronavirus-outbreak-s-impact-on-low-wage-hourly-workers-80669253648,"['coronavirus', 'saying', 'hourly', 'rep', 'pandemic', 'outbreak', 'impact', 'reid', 'peeled', 'workers', 'lowwage', 'outbreaks', 'things']","The Coronavirus outbreak is deeply impacting low-wage and hourly workers. Former U.S. Rep. Donna Edwards joins Joy Reid to discuss saying, ‘One of the things this coronavirus pandemic has helped us see is, it’s peeled back the onion of the low-wage economy.’"
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/ali-velshi/watch/rep-velazquez-self-isolating-after-showing-coronavirus-symptoms-81389637553,"['coronavirus', 'selfisolating', 'took', 'tweeted', 'washington', 'week', 'rep', 'velazquez', 'showing', 'spoke', 'symptoms']","Rep. Nydia Velazquez, D-N.Y., tweeted that she was diagnosed with a presumed case of coronavirus and says her symptoms are mild. She is self-isolating at home after being in Washington last week. Velazquez spoke on the House floor during the debate on the coronavirus relief package and took part in the ceremony after with congressional leaders."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/white-house-projects-up-to-240-000-deaths-from-coronavirus-as-supply-deficits-continue-81478213989,"['continue', 'coronavirus', 'say', 'task', 'projection', 'deaths', 'supply', 'white', 'workers', 'theres', 'deficits', 'protective', 'tuesdays', 'ventilators', 'tests', 'house', 'projects', '240000']","Tuesday’s Coronavirus task force briefing delivered the most detailed government projection yet about how many people in the U.S. could die from the coronavirus pandemic. This is happening as medical workers continue to say there’s not enough protective equipment like masks, or tests, or ventilators."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,http://www.msnbc.com/am-joy/watch/coronavirus-quarantine-in-italy-described-by-american-there-80687173752,"['coronavirus', 'lives', 'near', 'quarantine', 'lockdown', 'described', 'spreads', 'reid', 'american', 'outbreak', 'joy', 'italy']","The coronavirus quarantine in Italy is described by an American who lives there, and her Italian cohabitant, who are on lockdown near Florence. They describe in conversation with Joy Reid the circumstances that could come to the U.S. as the coronavirus outbreak spreads."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/rachel-maddow/watch/idaho-governor-neglects-to-set-statewide-coronavirus-rules-81124933835,"['spread', 'coronavirus', 'towns', 'idaho', 'state', 'statewide', 'rules', 'maddow', 'rise', 'rachel', 'points', 'governor', 'neglects', 'set', 'taking']","Rachel Maddow points out that despite a rise in new cases of coronavirus and an anticipated hospital crisis in his state, Idaho Governor Brad Little is not taking statewide action, leaving local cities and towns to deal with the spread of coronavirus on their own."
"{'id': 'msnbc', 'name': 'MSNBC'}",2020-03-23T20:44:17Z,Democrats hold coronavirus stimulus over transparency and local funding,https://www.msnbc.com/msnbc/watch/-we-re-scared-cancer-patient-describes-hospital-visits-amid-coronavirus-outbreak-81079877719,"['coronavirus', 'visits', 'patient', 'worse', 'describes', 'scared', 'treatment', 'speaks', 'possibly', 'cancer', 'undergo', 'hospital', 'amid', 'whats', 'outbreak', 'sheetal', 'sheth']","Sheetal Sheth speaks about what it's like to undergo treatment for breast cancer amidst the coronavirus outbreak. ""We're having to decide what's worse for us, coronavirus or the cancer, every time we go into the hospital, as you mentioned, we're immunocompromised, and we're possibly being exposed."""
