Date & Hour,open,high,low,close,volume
2020-04-09 14:30:00,23721.2569,24008.4874,23707.6354,23754.4803,64276971
2020-04-09 13:30:00,23979.8691,24008.9902,23697.4609,23718.0605,49467004
2020-04-09 12:30:00,23872.5195,23995.3594,23850.6602,23979.8301,38879243
2020-04-09 11:30:00,23811.4004,23964.2207,23774.3398,23872.5801,44258247
2020-04-09 10:30:00,23891.2598,23962.5996,23688.8301,23811.8594,66679108
2020-04-09 09:30:00,23737.6094,23997.4902,23675.9902,23888.6797,0
2020-04-08 15:30:00,23361.4102,23513.4004,23229.6094,23419.5195,64919722
2020-04-08 14:30:00,23283.2305,23435.1699,23281.3105,23358.8594,51791492
2020-04-08 13:30:00,23190.9395,23315.5508,23060.1406,23282.9492,39938118
2020-04-08 12:30:00,23186.3906,23293.8906,23158.6602,23190.6895,35591897
2020-04-08 11:30:00,23128.2891,23269.9902,23112.6699,23186.6406,45045864
2020-04-08 10:30:00,22872.6406,23141.8594,22795.5000,23126.8203,45115206
2020-04-08 09:30:00,22893.4707,23003.6094,22682.9902,22867.0000,0
2020-04-07 15:30:00,22701.9102,23019.9199,22634.4492,22634.4492,58935709
2020-04-07 14:30:00,23077.4609,23119.1406,22689.6504,22697.0098,54682465
2020-04-07 13:30:00,23321.0605,23326.4805,22964.8906,23079.6094,46136396
2020-04-07 12:30:00,23404.0996,23428.0801,23262.8809,23320.3398,40744938
2020-04-07 11:30:00,23230.9102,23470.1895,23225.0508,23403.7695,51966036
2020-04-07 10:30:00,23091.6797,23246.2109,22950.4609,23227.9395,66762990
2020-04-07 09:30:00,23537.4395,23617.2402,23071.5898,23092.5508,0
2020-04-06 15:30:00,22366.1191,22783.4492,22330.6797,22651.3906,94646574
2020-04-06 14:30:00,22228.3906,22375.5098,22219.3301,22365.8301,52505832
2020-04-06 13:30:00,22254.5293,22331.2793,22199.7598,22227.8906,40454616
2020-04-06 12:30:00,22246.2500,22274.5391,22193.7891,22254.6094,39217590
2020-04-06 11:30:00,22093.9297,22273.6602,22052.3906,22246.3008,43877806
2020-04-06 10:30:00,22063.5996,22095.3496,21951.5000,22095.1797,53931231
2020-04-06 09:30:00,21693.6309,22176.7891,21693.6309,22063.8906,0
2020-04-03 15:30:00,21030.5293,21154.8301,20883.5703,21054.6191,51961437
2020-04-03 14:30:00,20987.3594,21110.0703,20872.1094,21033.1602,46672780
2020-04-03 13:30:00,20933.0000,20991.6406,20863.0898,20987.7793,39586647
2020-04-03 12:30:00,20987.5195,21071.6094,20925.9902,20933.1406,31605774
2020-04-03 11:30:00,21097.3691,21160.4199,20928.5391,20987.0391,39319325
2020-04-03 10:30:00,21209.4297,21238.5391,21038.5293,21099.6699,46856297
2020-04-03 09:30:00,21277.8398,21447.8105,21178.7695,21208.5801,0
2020-04-02 15:30:00,21219.3398,21431.4902,21119.8008,21406.9297,63082471
2020-04-02 14:30:00,21010.3398,21269.5195,20947.5508,21218.4395,49746034
2020-04-02 13:30:00,21029.4102,21143.4395,20855.3906,21011.0000,42720221
2020-04-02 12:30:00,21278.4297,21361.7500,21023.7402,21027.2695,40369364
2020-04-02 11:30:00,21163.5293,21394.7207,21119.4004,21278.1602,45686905
2020-04-02 10:30:00,21142.9297,21477.7695,21111.5000,21164.0801,76128665
2020-04-02 09:30:00,20819.4609,21149.6406,20739.3496,21146.2305,0
2020-04-01 15:30:00,20892.8105,21017.3691,20784.4297,20956.1895,60684407
2020-04-01 14:30:00,21111.3594,21111.3594,20893.2500,20893.2500,47577382
2020-04-01 13:30:00,21067.8809,21204.0605,21007.1602,21110.8691,35827033
2020-04-01 12:30:00,21095.7598,21148.8594,20952.9199,21068.0801,45582241
2020-04-01 11:30:00,21295.7695,21351.8398,21080.5996,21095.0898,46760357
2020-04-01 10:30:00,21290.1504,21487.2402,21258.1602,21295.9102,51190862
2020-04-01 09:30:00,21044.7695,21368.4805,21022.0195,21289.1602,0
2020-03-31 15:30:00,21909.1602,22044.4492,21852.0801,21927.9102,68069834
2020-03-31 14:30:00,22171.5898,22243.0996,21884.6094,21910.7207,49387591
2020-03-31 13:30:00,22083.0293,22207.3398,22036.7598,22171.8301,37942559
2020-03-31 12:30:00,22240.9707,22241.3906,22034.6992,22079.0605,45059841
2020-03-31 11:30:00,22433.8906,22476.3691,22198.1992,22236.4004,46371020
2020-03-31 10:30:00,22354.5801,22480.3691,22297.5801,22436.6895,56107183
2020-03-31 09:30:00,22208.4199,22454.9199,22033.8496,22357.1094,0
2020-03-30 15:30:00,22121.0801,22378.0898,22102.7109,22322.9102,61750446
2020-03-30 14:30:00,22087.4199,22297.1895,22049.9902,22121.1895,55361842
2020-03-30 13:30:00,22111.0898,22119.0293,21938.6992,22087.9492,42299980
2020-03-30 12:30:00,22149.3398,22185.8809,22062.3809,22113.1797,41783667
2020-03-30 11:30:00,22142.1699,22169.1309,21985.2305,22149.1699,48837491
2020-03-30 10:30:00,21841.9004,22144.9395,21820.0605,22143.5098,57427923
2020-03-30 09:30:00,21678.2207,21891.2207,21522.0801,21845.0195,0
2020-03-27 15:30:00,22250.8301,22262.2598,21604.4102,21612.6191,77974603
2020-03-27 14:30:00,21967.9492,22327.5703,21868.4609,22251.8008,55456158
2020-03-27 13:30:00,21801.6992,22089.1992,21790.5000,21970.1797,48290738
2020-03-27 12:30:00,21737.0801,21924.0293,21715.9609,21803.1504,40519437
2020-03-27 11:30:00,21803.8594,21858.8809,21656.6094,21736.9492,45626225
2020-03-27 10:30:00,21679.0391,21968.5293,21582.7793,21804.1309,52072369
2020-03-27 09:30:00,21907.2520,22108.2580,21674.9451,21687.5936,0
2020-03-26 15:30:00,22182.0921,22804.9686,22168.3078,22543.7534,95154452
2020-03-26 14:30:00,22091.5703,22285.0996,22007.0605,22171.8906,57217449
2020-03-26 13:30:00,22056.1699,22179.5801,21945.1699,22089.4609,50698018
2020-03-26 12:30:00,22287.6406,22376.3906,22014.3398,22060.8496,49582624
2020-03-26 11:30:00,22235.5996,22419.9609,22146.5000,22287.4805,66665814
2020-03-26 10:30:00,22006.2305,22247.1094,21902.4395,22240.8398,71379231
2020-03-26 09:30:00,21619.4805,22105.6992,21490.6797,22019.0000,0
2020-03-25 15:30:00,21781.5605,21933.8809,21098.5703,21193.5293,87786159
2020-03-25 14:30:00,21823.4199,21989.2891,21650.0508,21781.0195,66965702
2020-03-25 13:30:00,21820.7569,22233.3028,21797.8740,21832.6409,68741715
2020-03-25 12:30:00,21543.2402,21850.5508,21458.0508,21815.2500,73833514
2020-03-25 11:30:00,21204.2305,21588.8496,21154.4707,21554.1992,73524543
2020-03-25 10:30:00,20773.8398,21322.6191,20772.6699,21202.3301,80323743
2020-03-25 09:30:00,20867.1383,21649.9029,20752.1327,20778.7192,0
2020-03-24 15:30:00,20400.2500,20737.6992,20347.0801,20697.4902,97538090
2020-03-24 14:30:00,20068.2500,20444.0898,20006.8008,20398.5898,72732291
2020-03-24 13:30:00,20184.0000,20448.7300,20054.8500,20070.4300,61527714
2020-03-24 12:30:00,20381.4297,20440.3008,20049.0391,20185.2793,70328822
2020-03-24 11:30:00,20039.2305,20381.9707,19989.7207,20381.9707,72100304
2020-03-24 10:30:00,20059.9714,20261.9731,20037.2419,20052.0580,78299138
2020-03-24 09:30:00,19722.1895,20120.0898,19649.2500,20051.9199,0
2020-03-23 15:30:00,18341.0605,18807.0293,18268.8301,18575.5996,86657647
2020-03-23 14:30:00,18632.3105,18756.8301,18298.3496,18340.2598,69878783
2020-03-23 13:30:00,18837.0781,19131.1640,18591.4699,18630.4421,70348521
2020-03-23 12:30:00,18588.8105,19121.0098,18479.5195,18831.4395,72489019
2020-03-23 11:30:00,18402.7184,18893.8669,18390.8751,18593.9682,79966204
2020-03-23 10:30:00,18937.5098,19012.2207,18392.1406,18394.2402,81006520
2020-03-23 09:30:00,18854.8556,19272.4635,18680.8678,18948.5495,0
2020-03-20 15:30:00,19575.9395,19692.1191,19094.2695,19160.0996,110907800
2020-03-20 14:30:00,19661.5842,19901.4875,19465.3534,19583.3816,82580563
2020-03-20 13:30:00,19876.5391,19995.8691,19598.6191,19651.3496,55956604
2020-03-20 12:30:00,19792.9707,20113.3496,19773.6504,19875.2305,59290869
2020-03-20 11:30:00,20084.2891,20196.6895,19732.0195,19793.4004,68832861
2020-03-20 10:30:00,20295.0508,20530.5391,19989.1406,20084.4395,85348200
2020-03-20 09:30:00,20258.4770,20632.3584,20081.4917,20302.5491,0
2020-03-19 15:30:00,20126.9707,20315.0801,20004.2793,20101.6406,85020785
2020-03-19 14:30:00,20210.2427,20619.6642,20072.5660,20131.6499,83171141
2020-03-19 13:30:00,20049.1191,20416.1992,20003.7891,20206.6191,64259456
2020-03-19 12:30:00,19990.5703,20246.9004,19856.3008,20044.8008,68041883
2020-03-19 11:30:00,20281.2500,20416.8906,19849.3594,19993.8691,79844374
2020-03-19 10:30:00,20026.7852,20483.9143,19819.1340,20287.0040,86533037
2020-03-19 09:30:00,19782.6385,20340.7231,19365.2586,20024.8561,0
2020-03-18 15:30:00,19209.3203,19976.3496,19093.9805,19954.6699,106732938
2020-03-18 14:30:00,18992.3203,19652.1797,18939.5098,19215.5000,100809131
2020-03-18 13:30:00,19296.1191,19511.7500,18917.4609,18993.2109,96846145
2020-03-18 12:30:00,19801.4707,19822.1504,19275.7109,19295.4805,71858768
2020-03-18 11:30:00,19888.1406,20158.9004,19738.9297,19793.4395,79328691
2020-03-18 10:30:00,20335.0195,20385.3105,19808.9004,19894.0898,90180071
2020-03-18 09:30:00,19964.6602,20489.3301,19947.7500,20336.9805,0
2020-03-17 15:30:00,20754.8301,21244.7207,20733.3008,21232.9902,88051598
2020-03-17 14:30:00,21177.0391,21346.1309,20676.5000,20755.6992,72477227
2020-03-17 13:30:00,20656.1602,21231.8398,20591.9297,21177.4902,59452037
2020-03-17 12:30:00,20930.8906,21008.0293,20509.5605,20658.6992,62483879
2020-03-17 11:30:00,20666.3594,21379.3496,20566.5898,20931.0293,86789504
2020-03-17 10:30:00,20361.5022,21003.2906,20297.9384,20676.6239,99602776
2020-03-17 09:30:00,20540.7720,21000.2675,20073.5271,20337.8375,0
2020-03-16 15:30:00,20788.1191,20830.8906,20116.4609,20187.0508,110951943
2020-03-16 14:30:00,20935.1191,21331.5293,20781.7109,20781.7109,78313097
2020-03-16 13:30:00,21195.3203,21195.3203,20799.6602,20935.3301,57540901
2020-03-16 12:30:00,21316.5195,21450.3398,21039.7109,21203.4707,54259588
2020-03-16 11:30:00,21692.9004,21721.5195,21213.5996,21318.8594,66638833
2020-03-16 10:30:00,20881.2207,21768.2793,20881.2207,21697.0898,91082117
2020-03-16 09:30:00,20924.2857,21294.4780,20585.4661,20878.2806,0
2020-03-13 15:30:00,22133.0300,23393.3700,21860.9600,23180.0500,119162673
2020-03-13 14:30:00,21866.8809,22174.3691,21703.1699,22133.0293,73827798
2020-03-13 13:30:00,22111.9395,22251.6309,21852.0605,21867.0605,68423634
2020-03-13 12:30:00,21513.8594,22117.1406,21505.7402,22114.5195,63239177
2020-03-13 11:30:00,21548.1687,21856.5761,21492.4757,21523.4693,77856243
2020-03-13 10:30:00,22016.2891,22049.4102,21549.5000,21550.5391,80800470
2020-03-13 09:30:00,22481.6032,22735.7872,21876.7128,22022.5121,0
2020-03-12 15:30:00,21438.4004,21740.6699,21154.4609,21192.9707,103304117
2020-03-12 14:30:00,21612.7109,21829.1797,21434.4297,21442.6191,83855085
2020-03-12 13:30:00,22130.7793,22242.4199,21513.3691,21611.4805,69799697
2020-03-12 12:30:00,21617.8807,23060.1624,21554.8681,22130.3958,101313149
2020-03-12 11:30:00,21602.0206,21867.8103,21484.2966,21615.3237,88321087
2020-03-12 10:30:00,21757.3809,21934.3301,21496.4902,21597.0996,98940226
2020-03-12 09:30:00,22189.0591,22359.3046,21523.9812,21755.0033,0
2020-03-11 15:30:00,23484.8008,23764.0195,23452.4707,23552.6504,95623640
2020-03-11 14:30:00,23629.6309,23788.1191,23331.4199,23500.2793,90175551
2020-03-11 13:30:00,23876.9395,23909.8105,23605.6309,23629.0605,59643784
2020-03-11 12:30:00,24020.1797,24039.8691,23734.3008,23874.0195,57115659
2020-03-11 11:30:00,23906.3008,24231.3594,23871.0000,24025.0391,56359802
2020-03-11 10:30:00,24077.9102,24158.7891,23867.3398,23906.3301,61097399
2020-03-11 09:30:00,24493.0508,24493.0508,24041.4004,24077.1602,0
2020-03-10 15:30:00,24636.2793,25019.1504,24547.4102,25016.6797,76043832
2020-03-10 14:30:00,24174.6797,24827.3203,24159.0703,24633.3203,70423027
2020-03-10 13:30:00,24197.0525,24468.9014,24136.7295,24177.5013,52396384
2020-03-10 12:30:00,24039.9297,24330.7207,23864.5996,24191.2598,50301664
2020-03-10 11:30:00,23813.2891,24301.3496,23690.3398,24052.0000,63071409
2020-03-10 10:30:00,24455.0293,24460.8691,23782.1406,23817.7109,70422178
2020-03-10 09:30:00,24665.9492,24796.7207,24429.8203,24452.0996,0
2020-03-09 15:30:00,24134.1602,24241.0605,23843.8906,23843.8906,85135429
2020-03-09 14:30:00,23847.3906,24226.8398,23706.0703,24133.4609,77136348
2020-03-09 13:30:00,24143.6309,24144.8906,23754.9707,23847.5703,62509212
2020-03-09 12:30:00,24358.1504,24402.1406,24124.1992,24143.8398,55691899
2020-03-09 11:30:00,24383.9102,24681.0000,24315.2402,24358.2793,69512885
2020-03-09 10:30:00,24403.1700,24717.0400,24340.7700,24390.8500,88540896
2020-03-09 09:30:00,25002.3813,25231.7862,24046.8627,24415.2768,0
2020-03-06 15:30:00,25423.1699,25994.3809,25388.4199,25863.8105,80869199
2020-03-06 14:30:00,25528.5703,25550.4004,25252.4707,25422.6094,63162416
2020-03-06 13:30:00,25690.6094,25741.6797,25468.2500,25528.9902,42741574
2020-03-06 12:30:00,25448.8594,25779.6309,25440.1602,25689.2793,39816456
2020-03-06 11:30:00,25545.1406,25678.4297,25430.5996,25448.7305,44874951
2020-03-06 10:30:00,25705.5195,25789.5293,25524.1895,25547.3496,61656786
2020-03-06 09:30:00,25461.3605,25889.9520,25445.0815,25666.8430,0
2020-03-05 15:30:00,25998.5293,26184.0098,25974.3809,26124.9707,66459890
2020-03-05 14:30:00,26057.6992,26186.3496,25943.3301,26014.0000,42457293
2020-03-05 13:30:00,26187.7207,26279.8809,26037.7891,26057.6895,35901758
2020-03-05 12:30:00,26303.1797,26355.4395,26057.4102,26185.4805,44187221
2020-03-05 11:30:00,26594.1699,26613.6602,26257.4609,26304.0000,36312705
2020-03-05 10:30:00,26399.9395,26635.3809,26338.5996,26594.1992,41076738
2020-03-05 09:30:00,26671.9199,26671.9199,26249.8008,26403.0293,0
2020-03-04 15:30:00,26923.6094,27102.3398,26894.1895,27087.6699,62383351
2020-03-04 14:30:00,26785.7598,26921.5391,26729.8105,26921.5391,38559139
2020-03-04 13:30:00,26720.4492,26809.5996,26675.9707,26784.7402,32387190
2020-03-04 12:30:00,26525.9492,26768.1992,26469.9004,26719.8594,33058716
2020-03-04 11:30:00,26510.5703,26536.5098,26366.2891,26525.3301,36898408
2020-03-04 10:30:00,26555.5898,26569.7695,26346.9609,26507.8105,41340264
2020-03-04 09:30:00,26495.0293,26644.6797,26286.3105,26555.4902,0
2020-03-03 15:30:00,26214.5098,26214.5098,25837.3496,25905.7402,68894218
2020-03-03 14:30:00,25920.6699,26221.5703,25754.5703,26212.5996,64063332
2020-03-03 13:30:00,26084.7402,26154.2109,25706.2793,25920.4199,61436889
2020-03-03 12:30:00,26331.1895,26427.8691,25983.3398,26086.2207,40930824
2020-03-03 11:30:00,26156.9707,26552.9395,26127.3301,26328.0391,47463892
2020-03-03 10:30:00,26707.4395,26826.7402,26094.4102,26160.4492,71238946
2020-03-03 09:30:00,26763.4341,27297.7455,26554.6029,26716.8058,0
2020-03-02 15:30:00,26241.5195,26699.3594,26211.5293,26699.3594,71967218
2020-03-02 14:30:00,26074.3203,26262.0098,25859.5996,26230.7598,54345540
2020-03-02 13:30:00,26014.0098,26253.0605,25971.7891,26073.2402,40107828
2020-03-02 12:30:00,26078.0098,26224.0000,25972.7500,26012.8203,43177206
2020-03-02 11:30:00,25982.1992,26205.0605,25937.6699,26078.9609,63075423
2020-03-02 10:30:00,25563.0195,26006.3594,25465.6992,25968.4004,76706204
2020-03-02 09:30:00,25590.5098,25741.0391,25391.9609,25560.6797,0
2020-02-28 15:30:00,24851.2793,25402.8008,24764.7598,25402.8008,91950812
2020-02-28 14:30:00,24972.1895,25315.5996,24861.2305,24861.2305,86615718
2020-02-28 13:30:00,25201.7305,25201.7305,24777.2891,24966.7598,65390969
2020-02-28 12:30:00,25197.3203,25375.0898,25085.8496,25201.5098,64884303
2020-02-28 11:30:00,25090.3301,25494.2402,24942.2695,25195.6094,89318826
2020-02-28 10:30:00,24706.9395,25084.9297,24697.6309,25081.8496,97813806
2020-02-28 09:30:00,25270.8301,25370.5195,24682.9395,24720.7207,0
2020-02-27 15:30:00,26135.0508,26164.5996,25761.3008,25761.3008,77951046
2020-02-27 14:30:00,26365.5293,26365.5293,26131.4395,26153.4707,52205113
2020-02-27 13:30:00,26545.5098,26587.3496,26206.3691,26365.6895,56139661
2020-02-27 12:30:00,26613.1406,26775.3105,26546.0391,26546.0391,46093618
2020-02-27 11:30:00,26404.5508,26676.4609,26251.6895,26617.1992,56618603
2020-02-27 10:30:00,26164.2695,26552.2109,25997.0508,26405.2598,81823953
2020-02-27 09:30:00,26526.0000,26605.3906,26144.4199,26163.7109,0
2020-02-26 15:30:00,26996.7598,27048.8203,26956.7500,26956.7500,44767509
2020-02-26 14:30:00,27003.7402,27107.2109,26921.4902,26997.0293,41639764
2020-02-26 13:30:00,27178.8105,27179.4297,26890.9707,27006.6797,48435623
2020-02-26 12:30:00,27206.2793,27292.8594,27130.1309,27179.8105,35509415
2020-02-26 11:30:00,27507.6699,27507.6699,27070.9102,27206.5703,48314433
2020-02-26 10:30:00,27400.0605,27542.7793,27379.7402,27508.0605,48325978
2020-02-26 09:30:00,27172.9902,27452.2891,27171.8496,27399.6094,0
2020-02-25 15:30:00,27113.0391,27193.3398,26997.6191,27095.6699,65632497
2020-02-25 14:30:00,27082.9102,27300.0996,27030.8809,27128.5098,64516757
2020-02-25 13:30:00,27425.1094,27425.1094,27078.7891,27085.7598,52358804
2020-02-25 12:30:00,27576.5293,27640.4492,27401.9902,27422.9902,39916375
2020-02-25 11:30:00,27646.3496,27712.9805,27561.1797,27576.7598,38488487
2020-02-25 10:30:00,27808.9102,27875.3809,27559.8008,27640.9395,57025940
2020-02-25 09:30:00,28037.6504,28149.1992,27788.6309,27808.6504,0
2020-02-24 15:30:00,28105.6699,28124.3203,27960.2598,27960.2598,47097679
2020-02-24 14:30:00,28077.6406,28220.4297,28058.1992,28105.8809,38755672
2020-02-24 13:30:00,28016.0195,28087.3594,27956.7598,28077.2598,31782089
2020-02-24 12:30:00,28016.6191,28081.6309,27912.4395,28016.3906,33287609
2020-02-24 11:30:00,28152.9805,28181.7402,27989.1895,28017.1699,35435927
2020-02-24 10:30:00,28180.3203,28205.7207,28080.6406,28153.5801,45273920
2020-02-24 09:30:00,28296.6602,28296.6602,28000.6504,28179.9609,0
2020-02-21 15:30:00,28945.7793,29016.8398,28910.0195,28994.5801,35947161
2020-02-21 14:30:00,28971.1797,28995.4102,28935.0391,28947.8301,24801882
2020-02-21 13:30:00,28975.4297,28979.4102,28918.2402,28971.4004,29433318
2020-02-21 12:30:00,29019.9707,29038.3398,28975.0098,28975.6602,19360254
2020-02-21 11:30:00,29010.8496,29070.3008,29004.6602,29019.7402,20657098
2020-02-21 10:30:00,28983.5605,29020.5703,28892.6992,29010.8594,27148818
2020-02-21 09:30:00,29137.3105,29137.3105,28927.8301,28982.3496,0
2020-02-20 15:30:00,29203.2793,29239.0391,29176.5391,29216.8906,30465348
2020-02-20 14:30:00,29173.9004,29224.9707,29149.4492,29203.3105,23077750
2020-02-20 13:30:00,29164.7402,29206.9902,29130.0801,29174.0391,19652938
2020-02-20 12:30:00,29066.2695,29199.4395,29051.3906,29164.6406,21534435
2020-02-20 11:30:00,29137.5391,29154.3301,28959.6504,29065.6992,40570996
2020-02-20 10:30:00,29347.6406,29368.4492,29135.5801,29136.6504,33478841
2020-02-20 09:30:00,29296.2500,29361.1699,29271.4707,29347.8398,0
2020-02-19 15:30:00,29375.7598,29378.4902,29336.0098,29347.4395,26423295
2020-02-19 14:30:00,29381.0605,29409.0898,29365.2695,29375.5195,20766943
2020-02-19 13:30:00,29381.6797,29388.0801,29359.1699,29381.3496,16732805
2020-02-19 12:30:00,29386.6406,29400.9004,29372.6992,29380.6504,17100860
2020-02-19 11:30:00,29377.8906,29400.9199,29363.8301,29386.8203,20866399
2020-02-19 10:30:00,29301.2305,29383.8398,29301.1797,29378.0195,24222269
2020-02-19 09:30:00,29312.6992,29341.8301,29274.3809,29303.1699,0
2020-02-18 15:30:00,29248.0293,29248.0293,29205.4199,29230.8008,23878407
2020-02-18 14:30:00,29253.1699,29272.7793,29229.5000,29247.6992,19421280
2020-02-18 13:30:00,29203.7598,29253.0898,29168.1895,29252.9297,17468537
2020-02-18 12:30:00,29158.1504,29213.5703,29158.1504,29203.6699,17256113
2020-02-18 11:30:00,29140.4395,29165.9492,29116.8105,29158.0801,22264334
2020-02-18 10:30:00,29195.3203,29244.7109,29131.3301,29139.7109,28428476
2020-02-18 09:30:00,29282.7793,29330.1602,29193.7598,29193.7695,0
2020-02-14 15:30:00,29325.7207,29400.8691,29320.1992,29395.2598,27212917
2020-02-14 14:30:00,29338.8906,29373.1895,29305.0195,29325.8691,18555386
2020-02-14 13:30:00,29320.9004,29355.5098,29284.5195,29339.0391,17180092
2020-02-14 12:30:00,29376.5293,29393.6406,29312.5996,29322.1191,18523521
2020-02-14 11:30:00,29414.8398,29424.1504,29364.5605,29376.6992,18051812
2020-02-14 10:30:00,29417.9395,29432.0703,29393.3594,29413.7500,23451399
2020-02-14 09:30:00,29440.4707,29463.0391,29365.8301,29417.9609,0
2020-02-13 15:30:00,29467.2891,29470.7402,29412.9004,29424.8301,29496088
2020-02-13 14:30:00,29485.0293,29519.6895,29458.0605,29467.2891,22670316
2020-02-13 13:30:00,29488.4902,29535.4004,29483.4492,29484.8301,23511727
2020-02-13 12:30:00,29503.0508,29513.8105,29441.8301,29488.5605,18433032
2020-02-13 11:30:00,29471.0098,29526.4395,29453.8301,29502.8594,22927807
2020-02-13 10:30:00,29393.9199,29478.3496,29358.7793,29471.0000,33610871
2020-02-13 09:30:00,29367.8691,29463.3203,29345.9297,29393.5000,0
2020-02-12 15:30:00,29521.9199,29568.5703,29510.0391,29550.4297,34228248
2020-02-12 14:30:00,29506.4902,29531.5996,29494.2402,29521.7793,25903586
2020-02-12 13:30:00,29466.6895,29517.7598,29465.1602,29506.5195,19212445
2020-02-12 12:30:00,29495.5898,29507.0000,29448.0605,29466.7207,21574876
2020-02-12 11:30:00,29481.4609,29494.9297,29440.1992,29494.6406,24279570
2020-02-12 10:30:00,29487.4492,29503.9102,29456.7891,29481.0801,35006667
2020-02-12 09:30:00,29428.5605,29535.9805,29422.6191,29487.0000,0
2020-02-11 15:30:00,29253.9297,29301.6602,29242.1797,29275.7695,28635099
2020-02-11 14:30:00,29278.2207,29314.5293,29210.4707,29252.6699,28004042
2020-02-11 13:30:00,29314.4805,29327.6191,29255.2402,29277.3809,24372054
2020-02-11 12:30:00,29311.5508,29339.9707,29294.8398,29314.6504,17956832
2020-02-11 11:30:00,29318.3594,29319.0293,29259.7402,29311.1797,28050519
2020-02-11 10:30:00,29401.7598,29415.3906,29306.7305,29318.1309,30392033
2020-02-11 09:30:00,29390.7109,29406.5000,29310.2305,29402.3008,0
2020-02-10 15:30:00,29237.8105,29273.1504,29218.6992,29273.1504,29256190
2020-02-10 14:30:00,29168.6602,29242.1895,29162.9609,29238.1797,21477942
2020-02-10 13:30:00,29154.2500,29173.7793,29135.2305,29171.7207,15437493
2020-02-10 12:30:00,29150.9102,29168.1504,29129.4102,29153.9102,14069393
2020-02-10 11:30:00,29185.7793,29205.8496,29135.7500,29151.0605,20781038
2020-02-10 10:30:00,29184.9902,29223.6602,29160.4492,29184.3691,26094964
2020-02-10 09:30:00,28995.6602,29190.6504,28995.6602,29185.1191,0
2020-02-07 15:30:00,29105.3809,29133.9492,29070.9707,29101.3691,27140309
2020-02-07 14:30:00,29089.2109,29126.3105,29077.7207,29105.3906,20949647
2020-02-07 13:30:00,29184.7500,29190.9395,29056.9805,29089.2402,24745970
2020-02-07 12:30:00,29204.3008,29204.3691,29159.9707,29184.3398,15560842
2020-02-07 11:30:00,29221.5605,29240.1602,29169.5293,29204.2891,18746064
2020-02-07 10:30:00,29225.9609,29240.3691,29158.5605,29221.4902,24490149
