Date & Hour,open,high,low,close,volume
2020-03-19 10:30:00,2416.6754,2468.3992,2399.4373,2445.0328,494285724
2020-03-19 09:30:00,2387.9290,2453.9293,2342.5370,2416.7583,0
2020-03-18 15:30:00,2314.9600,2409.8101,2305.9099,2406.1599,0
2020-03-18 14:30:00,2290.4399,2359.7500,2285.3899,2315.5601,643866463
2020-03-18 13:30:00,2323.2100,2341.0400,2280.5200,2290.4299,590959243
2020-03-18 12:30:00,2384.9199,2387.3701,2322.2100,2323.1899,415376324
2020-03-18 11:30:00,2378.4900,2407.6599,2367.2000,2384.1201,484081158
2020-03-18 10:30:00,2434.6599,2441.0200,2372.6001,2378.9399,555467406
2020-03-18 09:30:00,2391.5300,2452.3301,2385.5200,2434.8701,251635934
2020-03-17 15:30:00,2476.1499,2529.5601,2473.8401,2528.4700,0
2020-03-17 14:30:00,2521.4900,2541.8799,2470.2900,2476.1001,495304474
2020-03-17 13:30:00,2466.2900,2529.3501,2459.6299,2521.4600,390989356
2020-03-17 12:30:00,2502.4600,2511.8301,2448.0000,2466.5500,399937459
2020-03-17 11:30:00,2481.8401,2553.9299,2469.9199,2502.5400,517401087
2020-03-17 10:30:00,2434.2800,2499.0701,2418.1399,2486.8799,574469304
2020-03-17 09:30:00,2448.4930,2487.0576,2390.0229,2436.7681,421102444
2020-03-16 15:30:00,2455.1299,2455.4399,2380.9399,2384.7800,683506888
2020-03-16 14:30:00,2460.1101,2503.3701,2454.3999,2454.3999,487849265
2020-03-16 13:30:00,2485.3999,2485.6201,2444.0801,2460.1599,369669850
2020-03-16 12:30:00,2510.0300,2523.5901,2475.5300,2488.4800,356544082
2020-03-16 11:30:00,2554.9399,2559.5000,2499.9299,2509.7300,438139991
2020-03-16 10:30:00,2455.8000,2562.9800,2455.8000,2555.1499,573487880
2020-03-16 09:30:00,2494.7856,2518.2464,2424.9374,2454.6627,45585760
2020-03-13 15:30:00,2586.5400,2732.2000,2553.9600,2708.4400,0
2020-03-13 14:30:00,2553.1699,2590.3101,2533.9299,2586.3899,486337929
2020-03-13 13:30:00,2583.0100,2596.4800,2552.3101,2553.1699,410582980
2020-03-13 12:30:00,2518.2300,2583.5000,2517.6699,2583.2500,409540355
2020-03-13 11:30:00,2524.0850,2557.3634,2516.6209,2519.3836,446706846
2020-03-13 10:30:00,2588.8000,2592.8899,2524.3301,2524.3301,471278833
2020-03-13 09:30:00,2602.1301,2653.5934,2574.8726,2590.4659,0
2020-03-12 15:30:00,2506.5701,2545.0000,2478.8601,2479.9600,0
2020-03-12 14:30:00,2531.3501,2554.5000,2506.4299,2507.0400,512645999
2020-03-12 13:30:00,2581.4399,2592.4800,2522.2000,2531.3301,425696586
2020-03-12 12:30:00,2530.2870,2681.8732,2529.6969,2582.3438,587970001
2020-03-12 11:30:00,2539.1338,2571.3769,2522.3056,2530.9225,517909389
2020-03-12 10:30:00,2557.3899,2583.4399,2531.1101,2538.6799,571244815
2020-03-12 09:30:00,2571.8141,2594.7512,2528.6752,2557.6611,0
2020-03-11 15:30:00,2726.4199,2759.7800,2722.8799,2741.4099,627830154
2020-03-11 14:30:00,2736.2700,2755.7300,2707.5300,2727.7600,525901659
2020-03-11 13:30:00,2762.5400,2766.7800,2734.1101,2736.1899,354492216
2020-03-11 12:30:00,2780.2700,2782.0601,2746.6599,2762.3000,366566903
2020-03-11 11:30:00,2764.6799,2804.2100,2761.0701,2780.6399,368790184
2020-03-11 10:30:00,2786.5200,2793.8899,2760.2200,2764.3701,414126177
2020-03-11 09:30:00,2825.6001,2825.6001,2783.8501,2786.5100,546599703
2020-03-10 15:30:00,2841.1299,2881.8000,2831.2500,2881.8000,544482314
2020-03-10 14:30:00,2786.9700,2862.9800,2784.9199,2840.9700,489837950
2020-03-10 13:30:00,2792.3451,2823.5218,2784.1538,2787.3243,358487348
2020-03-10 12:30:00,2774.8301,2805.6001,2756.7000,2792.4099,352997401
2020-03-10 11:30:00,2747.8799,2799.8401,2734.1699,2775.7500,427650895
2020-03-10 10:30:00,2822.0200,2822.7200,2749.3701,2749.3701,472640653
2020-03-10 09:30:00,2833.2600,2848.3601,2807.7300,2822.0801,309665058
2020-03-09 15:30:00,2777.1299,2790.2000,2746.4700,2746.4700,615948628
2020-03-09 14:30:00,2749.0801,2787.8101,2734.4299,2777.1101,523300331
2020-03-09 13:30:00,2784.7800,2784.7800,2740.3501,2749.0801,417630128
2020-03-09 12:30:00,2809.1101,2814.1499,2784.7200,2785.3101,380166096
2020-03-09 11:30:00,2808.6001,2838.6299,2800.5200,2809.5100,438461606
2020-03-09 10:30:00,2806.6800,2841.2400,2804.0400,2810.0000,552052423
2020-03-09 09:30:00,2805.8347,2850.0645,2778.6974,2807.0752,0
2020-03-06 15:30:00,2918.0901,2985.9199,2916.9700,2972.3101,558190776
2020-03-06 14:30:00,2933.2700,2935.1201,2901.5400,2920.6899,407104231
2020-03-06 13:30:00,2947.6299,2957.7700,2924.8701,2933.3101,313444274
2020-03-06 12:30:00,2930.6101,2957.5000,2929.5901,2956.5100,219246385
2020-03-06 11:30:00,2950.0000,2960.3601,2929.7000,2930.6101,306176297
2020-03-06 10:30:00,2966.1399,2978.1499,2947.2300,2950.0801,448056961
2020-03-06 09:30:00,2941.1893,2982.1235,2940.0523,2957.0019,0
2020-03-05 15:30:00,3005.4900,3030.0901,3003.1001,3024.7300,480712966
2020-03-05 14:30:00,3013.7000,3029.7100,2999.8301,3007.4600,317684554
2020-03-05 13:30:00,3029.1699,3040.1599,3010.8501,3013.6399,260488064
2020-03-05 12:30:00,3044.2600,3049.8401,3014.6201,3029.0601,295428623
2020-03-05 11:30:00,3079.2900,3080.9500,3038.8799,3044.3101,254664864
2020-03-05 10:30:00,3054.8999,3083.0400,3050.1001,3078.9900,300332544
2020-03-05 09:30:00,3075.7000,3075.7000,3038.1499,3055.4900,0
2020-03-04 15:30:00,3110.8000,3130.9700,3107.4700,3129.4500,462630894
2020-03-04 14:30:00,3095.7500,3110.5300,3087.3201,3110.5300,283313777
2020-03-04 13:30:00,3089.1201,3098.1101,3082.5000,3095.6699,242444026
2020-03-04 12:30:00,3065.7900,3093.6101,3059.7500,3089.1299,236419918
2020-03-04 11:30:00,3061.2400,3066.7700,3045.5801,3065.7500,254801765
2020-03-04 10:30:00,3067.7200,3068.1499,3041.9600,3060.8701,297524055
2020-03-04 09:30:00,3052.5701,3073.1101,3034.3799,3067.2300,0
2020-03-03 15:30:00,3040.5000,3040.5000,2994.1899,3001.8799,488336344
2020-03-03 14:30:00,3004.2200,3041.7600,2984.8101,3040.2300,381670044
2020-03-03 13:30:00,3025.4299,3033.7200,2976.8799,3003.4299,363793750
2020-03-03 12:30:00,3055.8201,3066.4099,3014.1299,3025.3601,260507835
2020-03-03 11:30:00,3033.3701,3080.7400,3031.0701,3055.5400,297125457
2020-03-03 10:30:00,3095.8799,3110.7400,3026.9600,3033.9199,450915581
2020-03-03 09:30:00,3096.4569,3161.4060,3073.9833,3097.2568,0
2020-03-02 15:30:00,3033.3301,3089.9800,3031.0601,3089.9800,509749036
2020-03-02 14:30:00,3015.3601,3035.8401,2990.7600,3033.3701,333057293
2020-03-02 13:30:00,3012.9800,3033.4900,3008.6799,3015.3601,254931376
2020-03-02 12:30:00,3023.8999,3039.5801,3008.6699,3012.8601,255596094
2020-03-02 11:30:00,3016.5601,3040.4800,3010.8501,3024.0801,348043221
2020-03-02 10:30:00,2963.1899,3019.3601,2952.8101,3015.0200,440198301
2020-03-02 09:30:00,2974.2800,2990.2000,2945.1899,2963.1299,0
2020-02-28 15:30:00,2889.0000,2954.8101,2881.0000,2954.8101,0
2020-02-28 14:30:00,2901.7400,2941.1599,2889.9199,2889.9199,500947483
2020-02-28 13:30:00,2928.3401,2928.3401,2880.8899,2901.3899,368004079
2020-02-28 12:30:00,2929.1599,2949.9500,2918.3201,2928.3401,346659659
2020-02-28 11:30:00,2912.0901,2959.6699,2901.7400,2929.1001,463968466
2020-02-28 10:30:00,2864.1599,2912.2200,2863.6899,2912.2200,537819145
2020-02-28 09:30:00,2894.0300,2929.9500,2856.0901,2865.8999,0
2020-02-27 15:30:00,3023.4299,3026.4600,2981.8301,2981.8301,495595101
2020-02-27 14:30:00,3051.1299,3051.1299,3023.0500,3025.4900,304258656
2020-02-27 13:30:00,3071.1499,3075.4800,3032.9500,3051.0000,331690583
2020-02-27 12:30:00,3079.0400,3097.0701,3071.0601,3071.0601,282153148
2020-02-27 11:30:00,3052.2100,3085.8501,3037.8000,3079.2100,354733357
2020-02-27 10:30:00,3025.7000,3069.7500,3007.0601,3052.2100,469450152
2020-02-27 09:30:00,3055.1899,3068.2000,3023.7100,3025.6799,0
2020-02-26 15:30:00,3122.7700,3126.9199,3116.6499,3116.6499,373854094
2020-02-26 14:30:00,3124.1699,3135.3301,3115.0801,3122.7600,282999251
2020-02-26 13:30:00,3142.7000,3142.7000,3109.2100,3124.3301,308816993
2020-02-26 12:30:00,3142.0200,3152.9399,3136.7900,3142.7600,201556477
2020-02-26 11:30:00,3176.7300,3176.7300,3128.7700,3142.0000,281997218
2020-02-26 10:30:00,3165.6499,3182.5100,3162.8000,3177.3601,279211681
2020-02-26 09:30:00,3140.8101,3175.6799,3140.8101,3165.5901,0
2020-02-25 15:30:00,3133.5601,3141.3999,3118.7700,3129.4600,450536202
2020-02-25 14:30:00,3128.2400,3156.8799,3123.0400,3134.1101,379601945
2020-02-25 13:30:00,3167.4900,3167.5601,3127.7500,3128.6699,301623340
2020-02-25 12:30:00,3183.4800,3191.8501,3163.7700,3167.3201,232325377
2020-02-25 11:30:00,3189.0500,3198.8999,3181.5300,3183.4900,234198049
2020-02-25 10:30:00,3204.6399,3213.5200,3177.9199,3188.4399,345993990
2020-02-25 09:30:00,3238.9399,3246.9900,3202.2000,3204.5000,0
2020-02-24 15:30:00,3242.3601,3244.1201,3225.8201,3225.8201,342825220
2020-02-24 14:30:00,3237.8601,3253.5801,3235.4700,3242.3799,243566521
2020-02-24 13:30:00,3227.4299,3239.0901,3222.8401,3237.8501,192518601
2020-02-24 12:30:00,3228.3501,3235.8899,3214.6499,3227.4800,207370363
2020-02-24 11:30:00,3244.8799,3246.8601,3225.5901,3228.4099,232983294
2020-02-24 10:30:00,3245.4299,3250.7500,3238.1101,3244.9399,269358306
2020-02-24 09:30:00,3257.6101,3259.8101,3231.5200,3245.3899,0
2020-02-21 15:30:00,3332.4600,3341.5200,3328.6001,3337.7600,291446954
2020-02-21 14:30:00,3335.2000,3337.5100,3330.7600,3332.6699,170530059
2020-02-21 13:30:00,3337.9299,3337.9600,3328.4500,3335.2100,175977452
2020-02-21 12:30:00,3344.1799,3345.1001,3337.9600,3337.9600,141535948
2020-02-21 11:30:00,3345.0500,3350.4600,3343.5000,3344.1899,142396401
2020-02-21 10:30:00,3344.7100,3345.8701,3332.8701,3345.0601,201683108
2020-02-21 09:30:00,3360.3501,3360.7400,3336.8501,3344.5901,0
2020-02-20 15:30:00,3370.5601,3375.0500,3368.4199,3372.8799,247958911
2020-02-20 14:30:00,3366.7900,3373.5500,3364.2400,3370.5500,169948838
2020-02-20 13:30:00,3364.8201,3369.9600,3360.1001,3366.8201,141466548
2020-02-20 12:30:00,3352.1201,3368.6699,3350.0400,3364.8201,146363256
2020-02-20 11:30:00,3362.5400,3363.9800,3341.0500,3352.0901,243575648
2020-02-20 10:30:00,3386.1101,3389.1499,3362.4600,3362.4600,232751649
2020-02-20 09:30:00,3380.7600,3388.9199,3377.9199,3386.1101,0
2020-02-19 15:30:00,3389.3899,3390.0901,3385.0801,3386.0701,222345102
2020-02-19 14:30:00,3390.7800,3393.5100,3388.2300,3389.3701,159166228
2020-02-19 13:30:00,3390.6299,3391.5601,3388.2500,3390.7900,130105653
2020-02-19 12:30:00,3390.1299,3392.2000,3389.8401,3390.5801,125721733
2020-02-19 11:30:00,3390.7900,3391.5701,3388.6399,3390.1299,142212746
2020-02-19 10:30:00,3384.1299,3391.1599,3384.1299,3390.7800,164827066
2020-02-19 09:30:00,3380.3899,3387.0901,3379.1299,3384.1699,0
2020-02-18 15:30:00,3372.1299,3372.1299,3367.7600,3370.0500,219160151
2020-02-18 14:30:00,3372.2000,3375.0100,3370.4099,3372.1299,158095431
2020-02-18 13:30:00,3367.1399,3372.6101,3363.3000,3372.1799,138313494
2020-02-18 12:30:00,3361.2500,3368.3999,3361.2500,3367.1399,132931342
2020-02-18 11:30:00,3358.0801,3361.7200,3355.6101,3361.2200,152650604
2020-02-18 10:30:00,3363.7300,3366.7300,3357.1201,3358.0000,192576085
2020-02-18 09:30:00,3368.0400,3374.6201,3363.5400,3363.5701,0
2020-02-14 15:30:00,3371.9900,3379.9500,3371.3999,3379.6399,222371701
2020-02-14 14:30:00,3372.7500,3375.8999,3369.2900,3372.0000,136390776
2020-02-14 13:30:00,3370.3601,3372.8301,3366.3301,3372.7500,124719261
2020-02-14 12:30:00,3373.0701,3374.4800,3368.8601,3370.3899,119392484
2020-02-14 11:30:00,3378.7000,3379.1799,3371.9800,3373.0701,131300451
2020-02-14 10:30:00,3376.1101,3380.6899,3374.9700,3378.6699,177931929
2020-02-14 09:30:00,3377.2400,3380.5100,3370.6001,3376.1101,0
2020-02-13 15:30:00,3378.3501,3378.6899,3371.9600,3373.3000,233595195
2020-02-13 14:30:00,3380.3201,3384.1101,3376.7500,3378.3501,157850185
2020-02-13 13:30:00,3379.4199,3385.0801,3378.8701,3380.3000,140877987
2020-02-13 12:30:00,3379.9700,3381.2500,3374.6201,3379.4099,128414142
2020-02-13 11:30:00,3377.6101,3381.4299,3375.2900,3379.9700,151504348
2020-02-13 10:30:00,3367.5801,3378.0000,3365.6699,3377.6201,195678098
2020-02-13 09:30:00,3360.5300,3372.7000,3360.5300,3367.5400,0
2020-02-12 15:30:00,3377.2700,3381.4700,3376.0300,3379.2300,254989759
2020-02-12 14:30:00,3375.3799,3378.8401,3374.5500,3377.2300,182670723
2020-02-12 13:30:00,3372.5200,3376.7200,3372.3999,3375.3799,133832733
2020-02-12 12:30:00,3375.5200,3377.4099,3370.6299,3372.5200,139124481
2020-02-12 11:30:00,3376.6201,3376.9700,3373.2300,3375.5100,157912974
2020-02-12 10:30:00,3373.1201,3376.9099,3370.2200,3376.5901,244861816
2020-02-12 09:30:00,3371.9099,3377.8301,3369.7200,3373.0801,0
2020-02-11 15:30:00,3358.0400,3360.9399,3355.4099,3357.7300,233310307
2020-02-11 14:30:00,3360.7600,3363.8899,3352.7200,3357.9500,180375858
2020-02-11 13:30:00,3367.0601,3368.3601,3357.8899,3360.6101,153491596
2020-02-11 12:30:00,3365.9500,3369.8501,3365.0500,3367.0701,130206936
2020-02-11 11:30:00,3368.3301,3368.4299,3361.4700,3365.9500,165062240
2020-02-11 10:30:00,3374.6699,3375.6201,3367.8101,3368.3601,206485018
2020-02-11 09:30:00,3365.8701,3374.8601,3360.8601,3374.7600,0
2020-02-10 15:30:00,3346.7300,3351.9600,3344.5500,3351.9600,224813787
2020-02-10 14:30:00,3338.7000,3347.1599,3338.6599,3346.7600,151892580
2020-02-10 13:30:00,3337.1399,3339.0601,3335.5901,3338.9099,113140585
2020-02-10 12:30:00,3336.9700,3338.3899,3334.2900,3337.2100,115259376
2020-02-10 11:30:00,3339.5601,3342.1599,3335.7800,3336.9299,145914932
2020-02-10 10:30:00,3338.2600,3342.1201,3336.9600,3339.3999,171380907
2020-02-10 09:30:00,3318.2800,3338.5300,3317.7700,3338.2300,0
2020-02-07 15:30:00,3328.1101,3331.8101,3324.5000,3327.6499,234962869
2020-02-07 14:30:00,3325.4500,3330.8301,3325.4500,3328.1101,149328228
2020-02-07 13:30:00,3336.9099,3337.3999,3322.1201,3325.4099,165112700
2020-02-07 12:30:00,3340.1499,3340.1699,3334.9500,3336.8701,118551479
2020-02-07 11:30:00,3339.1499,3341.4199,3335.1299,3340.1399,153313674
2020-02-07 10:30:00,3335.3401,3339.7300,3332.0701,3339.1599,187426170
